time,open,high,low,close,MA 9,MA 13,MA 21,MA 34,MA 50,MA 72,MA 89,MA 100,MA 200,MA 9,MA 13,MA 21,MA 34,MA 50,MA 72,MA 89,MA 100,MA 200,Gap Flag,Winning Gap-up Box,Losing Gap-up Box,Break Even Gap Box,Winning Gap-down Box,Losing Gap-down Box,Gap Flag,Winning Gap-up Box,Losing Gap-up Box,Break Even Gap Box,Winning Gap-down Box,Losing Gap-down Box,Volume,Volume MA,Relative Vol
1678113000,4.88,5,4.75,4.75,4.476711874797131,4.377625901187817,4.326081137964606,4.399632043704657,4.661099017910681,5.394132768999474,6.154125934473142,6.717101992509738,NaN,4.40388888888889,4.192692307692316,4.058333333333325,4.3595588235294125,4.552250000000008,4.585062499999992,4.618477528089878,5.119544999999992,NaN,0,0,0,0,0,0,0,0,0,0,0,0,43110,155940.65,0.22055421765997799
1678199400,4.65,4.94,4.65,4.68,4.517369499837704,4.420822201018129,4.358255579967824,4.415653069778677,4.661840232894576,5.374567487657022,6.121367580373739,6.676763339192713,NaN,4.521111111111112,4.252692307692316,4.094523809523802,4.3475,4.5558500000000075,4.584645833333327,4.615219101123585,4.966144999999993,NaN,0,0,0,0,0,0,0,0,0,0,0,0,115688,158822.95,0.576656689188684
1678285800,4.66,4.95,4.6,4.84,4.581895599870164,4.480704743729825,4.4020505272434765,4.439901465791324,4.6688268904281225,5.3599218030636795,6.092892745254322,6.640391787921571,NaN,4.583333333333334,4.337307692307701,4.130238095238088,4.344264705882353,4.563900000000007,4.5869791666666595,4.615331460674146,4.816944999999993,NaN,0,0,0,0,0,0,0,0,0,0,0,0,127386,162386.55,0.6190764971193256
1678372200,4.84,5.11,4.6001,4.74,4.613516479896131,4.5177469231969924,4.4327732065849785,4.457049953460391,4.671617992764275,5.342937644075634,6.062828462026449,6.6027602673686685,NaN,4.665555555555557,4.418846153846162,4.166904761904754,4.340147058823529,4.563700000000008,4.58684027777777,4.615331460674145,4.657444999999994,NaN,0,0,0,0,0,0,0,0,0,0,0,0,136585,163845.15,0.6364030294034247
1678458600,5.01,5.1,4.8015,5.02,4.694813183916905,4.589497362740279,4.486157460531799,4.489218527548369,4.685280032263715,5.33409003738863,6.039654496203639,6.571418479896022,NaN,4.728888888888889,4.531923076923086,4.231190476190468,4.3460294117647065,4.564700000000007,4.586145833333326,4.616904494382011,4.652744999999995,NaN,1,0,0,1,0,0,1,0,0,1,0,0,62726,165737.2,0.28755907285739735
1678714200,4.87,4.99,4.8,4.96,4.747850547133524,4.642426310920239,4.529234055028908,4.5161203259741765,4.696053364331805,5.323840995268394,6.01566217406578,6.539509203066398,NaN,4.797777777777778,4.634615384615393,4.279285714285707,4.3425,4.5665000000000076,4.583784722222216,4.61690449438201,4.652144999999994,NaN,0,0,0,0,0,0,0,0,0,0,0,0,33712,162948.05,0.15491030019844304
1678800600,4.93,5.09,4.82,5.01,4.800280437706819,4.694936837931634,4.57294005002628,4.5443420216327945,4.708364997103106,5.315242611836383,5.993314125753208,6.509221892114589,NaN,4.84888888888889,4.69076923076924,4.3411904761904685,4.344558823529413,4.570900000000008,4.584895833333328,4.621061797752796,4.656344999999995,NaN,0,0,0,0,0,0,0,0,0,0,0,0,56457,163451.2,0.25723055974474746
1678887000,4.88,5.05,4.84,5,4.840224350165455,4.738517289655686,4.611763681842072,4.5703796203966345,4.719801663883377,5.306605827950454,5.971240478514248,6.479336310092518,NaN,4.886666666666668,4.767692307692316,4.407857142857135,4.34779411764706,4.573300000000008,4.59072916666666,4.625556179775268,4.654644999999995,NaN,0,0,0,0,0,0,0,0,0,0,0,0,27491,162650.8,0.28776852546239357
1678973400,4.92,5.06,4.81,4.97,4.866179480132364,4.771586248276302,4.644330619856429,4.593215070659684,4.729613363338931,5.29738375047236,5.94899069010282,6.449448462367913,NaN,4.885555555555556,4.807692307692316,4.463095238095231,4.348676470588235,4.570500000000008,4.595034722222216,4.631061797752796,4.653144999999996,NaN,0,0,0,0,0,0,0,0,0,0,0,0,21791,160975.55,0.2612093714600802
1679059800,4.93,5.03,4.81,4.96,4.8849435841058915,4.798502498522544,4.673027836233118,4.614174209479131,4.738648133404071,5.28814036004846,5.9270131192116455,6.419954433410132,11.363766,4.908888888888889,4.855384615384624,4.51357142857142,4.350441176470588,4.563100000000008,4.598229166666661,4.634657303370774,4.652744999999996,11.363766,0,0,0,0,0,0,0,0,0,0,0,0,33520,162019.05,0.4328971583282982
1679319000,4.9,5.78,4.895,5.53,5.013954867284713,4.903002141590752,4.750934396575562,4.666507111794609,4.769681539937245,5.2947666515539815,5.918190605451387,6.402331573342605,11.305718577114428,5.003333333333334,4.930769230769239,4.598809523809516,4.374264705882352,4.568500000000007,4.607395833333327,4.644769662921336,4.658044999999996,11.306466,0,0,0,0,0,0,0,0,0,0,0,0,254630,174072.85,2.7550544083096327
1679405400,5.65,5.98,5.5339,5.68,5.147163893827771,5.014001835649216,4.835394905977783,4.724420991120631,4.805380303076961,5.305320989867571,5.912897480885801,6.38802797783087,11.249741277839657,5.096666666666667,5.009230769230778,4.694047619047611,4.4025,4.577100000000008,4.6229513888888825,4.659151685393244,4.664344999999995,11.253916000000002,0,0,0,0,0,0,0,0,0,0,0,0,206913,182376,2.035178855591191
1679491800,5.62,5.97,5.6,5.61,5.239731115062217,5.099144430556471,4.905813550888894,4.775025505913738,4.836934016681786,5.313668360008186,5.906166425755005,6.372621483220358,11.193624449204437,5.193333333333333,5.057692307692316,4.792142857142849,4.431911764705882,4.584100000000008,4.63836805555555,4.670275280898861,4.670744999999994,11.201716000000001,0,0,0,0,0,0,0,0,0,0,0,0,213156,191511.15,2.0504176506438423
1679578200,5.57,5.96,5.36,5.3601,5.263804892049773,5.136423797619832,4.947112318989904,4.808458334147239,4.857450329753089,5.314940459733989,5.894031616293783,6.352571552859558,11.135579429809368,5.231122222222222,5.104623076923086,4.874766666666659,4.458385294117647,4.595102000000008,4.652397222222216,4.670051685393243,4.676045999999994,11.146761500000002,0,0,0,0,0,0,0,0,0,0,0,0,29003,104822.8,0.2980851113812687
1679664600,5.51,5.65,5.3038,5.65,5.341043913639819,5.209791826531284,5.0110111990817305,4.856546429338825,4.8885307089784575,5.324120173165934,5.888608691487255,6.338659244882141,11.080996549910768,5.307788888888889,5.17923846153847,4.9400047619047545,4.509267647058824,4.606102000000008,4.669758333333329,4.679040449438186,4.685145999999995,11.0857615,0,0,0,0,0,0,0,0,0,0,0,0,109051,100710.1,1.0690458501416908
1679923800,5.62,5.86,5.5,5.5,5.372835130911855,5.251250137026815,5.055464726437937,4.893315204805178,4.912509896861655,5.328938798558648,5.879972942787538,6.322052131122098,11.025464245931557,5.362233333333333,5.230007692307701,5.011433333333326,4.5507382352941175,4.614702000000007,4.68336944444444,4.686231460674141,4.691345999999997,11.025711500000002,0,0,0,0,0,0,0,0,0,0,0,0,15710,95625.4,0.1656011342254642
1680010200,5.49,5.8299,5.36,5.48,5.394268104729484,5.283928688880128,5.094058842216307,4.9268400502448815,4.934764410710217,5.333077461611835,5.871084655170037,6.305377831495918,10.970285497215821,5.415566666666667,5.2869307692307785,5.060480952380945,4.59515,4.624302000000007,4.696147222222217,4.694096629213467,4.696545999999997,10.9464615,0,0,0,0,0,0,0,0,0,0,0,0,261753,106475.3,2.505673170151344
1680096600,5.47,5.6999,5.37,5.435,5.402414483783587,5.305510304754395,5.125053492923915,4.95587776165946,4.95438149264315,5.335869859923839,5.861393885055147,6.28814262691184,10.915208029581832,5.4672333333333345,5.318853846153855,5.112623809523801,4.6470617647058825,4.631202000000007,4.70760555555555,4.702804494382007,4.704495999999997,10.854048,0,0,0,0,0,0,0,0,0,0,0,0,18648,103533.8,0.1941689517991374
1680183000,5.4528,5.54,5.45,5.5,5.42193158702687,5.333294546932339,5.159139539021742,4.986970460993205,4.975778296853223,5.340366576090309,5.8533629098316995,6.272535842220517,10.86132536262082,5.527233333333334,5.360392307692317,5.157861904761897,4.69265,4.642202000000008,4.719411111111106,4.71168089887639,4.7134959999999975,10.738048000000001,0,0,0,0,0,0,0,0,0,0,0,0,17350,95345.9,0.18696336549452158
1680269400,5.47,5.67,5.47,5.6,5.457545269621495,5.371395325942005,5.199217762747038,5.022000720365022,5.000257579329567,5.347479820580985,5.847732622946551,6.259218300790407,10.80897386647534,5.535011111111111,5.405776923076933,5.202623809523802,4.748238235294117,4.6566020000000075,4.733716666666662,4.722107865168524,4.724695999999998,10.656048,0,0,0,0,0,0,0,0,0,0,0,0,8585,89663.25,0.09433636459250679
1680528600,5.61,6.0999,5.49,6.08,5.5820362156971965,5.472624565093147,5.27928887522458,5.0824578220584495,5.042600419355859,5.3675488665924656,5.852894120214406,6.255669423547033,10.76191940014225,5.579455555555556,5.488853846153855,5.255004761904754,4.821179411764706,4.681802000000007,4.753022222222217,4.737051685393244,4.739095999999998,10.531348000000001,0,0,0,0,0,0,0,0,0,0,0,0,33898,89202.65,0.3792028599303715
1680615000,6.06,7.1,5.9,6.61,5.787628972557758,5.63510677007984,5.400262613840527,5.169745946512252,5.104067069577198,5.401588623672124,5.869718695320752,6.262685870605508,10.720606769295063,5.690566666666666,5.615007692307701,5.343576190476182,4.903532352941177,4.712402000000008,4.781216666666662,4.754355056179761,4.758895999999998,10.370898000000002,0,0,0,0,0,0,0,0,0,0,0,0,1099092,138372.85,6.623601222504412
1680701400,6.7,7.2,4.6201,5.4301,5.716123178046206,5.605820088639863,5.402975103491388,5.184623320997266,5.116852674691818,5.402369757270148,5.859949390980291,6.246199021682626,10.667964910894117,5.698344444444444,5.6511692307692405,5.37929523809523,4.948535294117647,4.722204000000008,4.795245833333329,4.75772696629212,4.769196999999998,10.183048500000002,0,0,0,0,0,0,0,0,0,0,0,0,2191342,241570.65,6.828660405626879
1680787800,5.18,5.4,4.7915,5.16,5.604898542436965,5.542131504548454,5.380886457719444,5.1832162740831365,5.1185447266646875,5.395729489947678,5.844394960069618,6.224690130164158,10.613159289890195,5.6438999999999995,5.622707692307701,5.394533333333325,4.9903,4.727604000000008,4.804412499999995,4.760311235955041,4.774596999999997,10.011298500000002,0,0,0,0,0,0,0,0,0,0,0,0,976218,283552.3,2.5144755194192685
1681133400,5.06,5.63,4.89,5.12,5.507918833949572,5.481827003898675,5.357169507017677,5.1796039155641,5.1186017962072485,5.388175257346372,5.828297294290293,6.2028150780816995,10.558500988498253,5.601677777777777,5.5796307692307785,5.412628571428563,5.0326529411764716,4.731204000000008,4.813891666666661,4.766378651685378,4.771996999999997,9.8155985,0,0,0,0,0,0,0,0,0,0,0,0,952447,328038.35,2.1741231200981677
1681219800,5.09,5.475,4.78,4.94,5.394335067159657,5.404423146198864,5.319245006379706,5.165912263246152,5.111597804199121,5.375896483172499,5.808557354417175,6.177808838911765,10.502595506025633,5.541677777777777,5.528092307692318,5.408819047619039,5.073535294117647,4.732004000000008,4.81653055555555,4.76952471910111,4.772896999999997,9.636548500000002,0,0,0,0,0,0,0,0,0,0,0,0,979581,375331.8,1.9858765791358437
1681306200,4.83,5.11,4.36,4.53,5.221468053727726,5.279505553884741,5.2474954603451875,5.129574419632085,5.088790047171705,5.3527212370581845,5.7801449687634605,6.145178960913512,10.443166695020404,5.441122222222222,5.464238461538471,5.388342857142848,5.100152941176471,4.728204000000008,4.810419444444438,4.767277528089874,4.769596999999996,9.484948500000002,0,0,0,0,0,0,0,0,0,0,0,0,1116460,428331.95,2.001557662318171
1681392600,4.47,5.1,4.47,5.01,5.17917444298218,5.241004760472635,5.22590496395017,5.1227415956531095,5.085700241400266,5.343331614125083,5.763030636124273,6.122700169608294,10.389105334870948,5.386677777777778,5.415007692307702,5.388342857142848,5.121623529411766,4.734004000000008,4.812363888888883,4.7688505617977395,4.7718969999999965,9.363548500000002,0,0,0,0,0,0,0,0,0,0,0,0,948676,474391.2,1.5215662247699029
1681479000,4.92,5.55,4.83,5.15,5.173339554385745,5.228004080405116,5.219004512681973,5.1242992187586465,5.08822180056104,5.338034857573711,5.749407733099289,6.1034387801111,10.336974933528948,5.336677777777778,5.388084615384624,5.395485714285705,5.15544705882353,4.744804000000007,4.817363888888882,4.775479775280886,4.776796999999997,9.2658485,0,0,0,0,0,0,0,0,0,0,0,0,1058681,526235.7,1.5313968437685366
1681738200,5.24,6.19,5.2,5.69,5.276671643508596,5.294003497490099,5.26182228425634,5.1566249776867235,5.111820945637077,5.34767773818813,5.748087561252639,6.095251873574246,10.29073637697642,5.293344444444445,5.404238461538471,5.42977142857142,5.1919176470588235,4.769404000000008,4.828613888888883,4.788850561797739,4.786596999999997,9.171498500000002,0,0,0,0,0,0,0,0,0,0,0,0,888676,568993.5,1.1791284328241722
1681824600,5.71,6.0799,5.515,5.97,5.415337314806877,5.390574426420085,5.326202076596672,5.203103550390339,5.145475026200328,5.364727663169277,5.753018948780358,6.092771638453964,10.247743975215462,5.2222333333333335,5.445392307692317,5.4778666666666584,5.239858823529412,4.810404000000008,4.840558333333328,4.80705280898875,4.799576999999996,9.077898500000002,0,0,0,0,0,0,0,0,0,0,0,0,875596,600041.8,1.0979014352567116
1681911000,5.88,6.8,5.2501,6.24,5.580269851845501,5.511920936931501,5.409274615087884,5.2623547760823195,5.188397574192472,5.3887077271920365,5.763840749918573,6.0956870515538855,10.20786592571083,5.312222222222222,5.502315384615394,5.511676190476182,5.289564705882353,4.853404000000008,4.853197222222217,4.827726966292122,4.814476999999996,8.9600985,0,0,0,0,0,0,0,0,0,0,0,0,1421621,660777.2,1.5835726339356009
1681997400,6.03,6.5,6.0015,6.42,5.748215881476401,5.641646517369858,5.501158740988985,5.3285059317347585,5.236695708537866,5.416962310008693,5.778422066587049,6.1021090901369766,10.170175717494802,5.452222222222222,5.565392307692317,5.546914285714277,5.341329411764706,4.902404000000008,4.869308333333327,4.849075280898863,4.827976999999996,8.817848500000002,0,0,0,0,0,0,0,0,0,0,0,0,298742,665056.5,0.3254874173272896
1682083800,6.4,6.5,5.82,6.26,5.850572705181121,5.729982729174163,5.5701443099899866,5.381734164207058,5.276825288595204,5.440059233022153,5.78912379844067,6.105235642807531,10.131268496425202,5.578888888888889,5.579238461538471,5.577866666666658,5.378976470588235,4.954204000000008,4.883336111111105,4.868176404494369,4.839276999999997,8.671648500000002,0,0,0,0,0,0,0,0,0,0,0,0,916292,709420.95,0.9324553136140885
1682343000,6.26,7.06,6.0015,7.04,6.088458164144897,5.917128053577854,5.703767554536351,5.476492211966655,5.345969394924804,5.483893226637985,5.816921047364211,6.123745828098471,10.100509605913508,5.812222222222222,5.612315384615394,5.657861904761895,5.446329411764706,5.016004000000009,4.908058333333327,4.895479775280886,4.860376999999998,8.5249485,0,0,0,0,0,0,0,0,0,0,0,0,830777,745507.25,0.799142323237119
1682429400,6.7,7.05,6.1,6.71,6.212766531315918,6.030395474495304,5.795243231396682,5.546978371282846,5.399460791202263,5.517485193031465,5.836767246311673,6.135354821601472,10.06677319192432,6.054444444444445,5.71076923076924,5.708338095238086,5.506035294117647,5.076004000000008,4.934447222222216,4.918625842696616,4.881676999999999,8.375248500000001,1,0,0,1,0,0,1,0,0,1,0,0,1576384,823540.95,1.4682091792212524
1682515800,6.69,6.88,6.25,6.72,6.314213225052734,6.12891040671026,5.879312028542438,5.614008178638112,5.451246642527664,5.550430804181288,5.85639464083808,6.1469319538469875,10.033471966134028,6.2444444444444445,5.83076923076924,5.766433333333324,5.5613294117647065,5.138404000000008,4.956947222222216,4.942783146067402,4.902276999999999,8.251148500000001,0,0,0,0,0,0,0,0,0,0,0,0,957466,858326.6,0.9715100803276392
1682602200,7.17,24,6.53,20,9.051370580042187,8.11049463432308,7.16301093503858,6.436064854144506,6.02178598987952,5.946309412285911,6.17069698215279,6.421250132978731,10.132641399306824,7.894444444444446,6.975384615384616,6.457861904761896,6.010152941176471,5.462204000000001,5.164308333333327,5.114805617977514,5.054977,8.192148500000004,0,0,0,0,0,0,0,0,0,0,0,0,34109568,2562872.6,10.17524211678826
1682688600,69,256.44,48.6,108.21,28.88309646403375,22.410423972276924,16.34910085003507,12.251718291050533,10.029166931452872,8.748054359894516,8.438237049216061,8.436868942226678,11.108535514736607,19.285555555555554,14.919230769230769,11.351909523809514,9.045152941176472,7.548404000000001,6.59778055555555,6.2791876404494245,6.088377,8.565098500000003,1,1,0,0,0,0,1,1,0,0,0,0,6700867,2897048.45,1.7808130151552446
1682947800,81.79,94,51.51,51.52,33.410477171227,26.56893483338022,19.546455318213702,14.495620102990504,11.656258424337073,9.919888487020692,9.395609559233483,9.290000250301397,11.510639638968083,24.346666666666668,18.533846153846152,13.543338095238084,10.414564705882352,8.504004,7.242641666666661,6.808401123595492,6.557976999999999,8.664148500000003,1,0,0,0,1,0,1,0,0,0,1,0,2392025,3016220.45,0.6191018011573689
1683034200,56.52,68.999,40.6,53.01,37.3303817369816,30.346229857183044,22.588595743830638,16.696441811391047,13.277973780245423,11.10043948737629,10.364818235694962,10.15574281960236,11.923568597784321,29.543333333333333,22.226153846153846,15.800957142857133,11.826329411764705,9.490604000000001,7.910141666666661,7.353457303370773,7.043077,8.781698500000003,1,0,1,0,0,0,1,0,0,1,0,0,1736630,3101357.05,0.44437819044490806
1683120600,53.41,93.94,53.32,84.8,46.82430538958528,38.12533987758547,28.244177948936944,20.588073707882987,16.082759122196585,13.119605528818035,12.018933386012852,11.63384692218449,12.64870721870189,38.25222222222222,28.35307692307692,19.54952857142856,14.17338823529412,11.115604000000001,9.020141666666662,8.25640674157302,7.847577000000002,9.061598500000004,0,0,0,0,0,0,0,0,0,0,0,0,4331176,3262961.25,1.0437556559785237
1683207000,99.29,108,16.29,17.48,40.955444311668224,35.176005609358974,27.265616317215404,20.41046949600396,16.137552882110445,13.239068391042197,12.140290421879234,11.749612329665986,12.696779783689932,39.49888888888889,29.259999999999998,20.06714761904761,14.541329411764707,11.392704000000002,9.195974999999995,8.399440449438188,7.978377000000003,9.004548500000004,1,0,1,0,0,0,1,0,1,0,0,0,10366083,3671698.3,2.15313152211741
1683293400,16.68,24.7499,9.2,10.99,34.96235544933458,31.720861950879122,25.786014833832187,19.87215695337516,15.935688063204152,13.177450078958849,12.11472841250414,11.734570501355769,12.679796900270132,39.937777777777775,29.646153846153844,20.331904761904752,14.718682352941176,11.526904,9.278058333333327,8.46708089887639,8.043077000000004,8.918598500000003,1,0,0,0,1,0,1,0,0,0,1,0,15683553,4407065.05,2.671269385491743
1683552600,11.54,12.6,9.5,11.22,30.213884359467663,28.79216738646782,24.46183166712017,19.377747984610867,15.750759119549087,13.123821309672305,12.094845558892937,11.724380986477437,12.665271557978887,40.43888888888889,30.029230769230768,20.620476190476182,14.886035294117647,11.671304,9.36528055555555,8.538429213483132,8.109677000000003,8.836398500000003,0,0,0,0,0,0,0,0,0,0,0,0,6921929,4705539.15,1.0981820870258736
1683639000,10.8,10.91,9.8201,9.92,26.15510748757413,26.096143474115273,23.139846970109243,18.837305242633104,15.522101899174613,13.036045383379912,12.046515657584205,11.688650669913526,12.637955423073624,40.794444444444444,30.298461538461538,20.849047619047607,15.010741176470589,11.780704,9.435141666666661,8.596069662921334,8.162777000000002,8.776798500000004,0,0,0,0,0,0,0,0,0,0,0,0,2385138,4775817,0.3743211911491332
1683725400,10.11,10.11,8.89,9.52,22.828085990059304,23.72812297781309,21.901679063735674,18.304887800196926,15.286725354108942,12.939715372876353,11.990370865193444,11.645707092291476,12.606930991003239,39.63,30.549230769230768,21.067142857142848,15.125741176470589,11.884304000000002,9.498752777777772,8.648204494382009,8.211477000000004,8.732298500000002,0,0,0,0,0,0,0,0,0,0,0,0,3050801,4872534.05,0.4644608841694122
1683811800,9.42,9.82,9.02,9.13,20.088468792047443,21.642676838125507,20.740617330668794,17.78060849732853,15.045285144143886,12.835339609235906,11.926807068189145,11.595891110265901,12.57233466273455,28.621111111111116,30.71,21.286190476190466,15.236620588235295,11.975904,9.557502777777772,8.693373033707852,8.257077000000002,8.693898500000003,0,0,0,0,0,0,0,0,0,0,0,0,2337640,4941982.25,0.3504706257505552
1683898200,9.02,9.02,8.47,8.47,17.764775033637953,19.760865861250434,19.62510666424436,17.248573726052612,14.787430824765694,12.715741263777387,11.849989133340497,11.53399227639925,12.53151541235908,23.83777777777778,30.845384615384617,21.450952380952373,15.319561764705881,12.052104000000002,9.609586111111106,8.728653932584256,8.294877000000003,8.661598500000002,0,0,0,0,0,0,0,0,0,0,0,0,89549,4893525.65,0.013533053949344277
1685453400,10.94,11.98,8.32,10.37,16.28582002691036,18.419313595357515,18.783733331131238,16.855512370278177,14.614198243402335,12.65147437983828,11.81710048593293,11.510942924391344,12.510007796315707,19.1,31.126153846153844,21.6995238095238,15.46279705882353,12.159904000000001,9.688058333333327,8.786069662921333,8.352777000000003,8.6422485,1,0,0,1,0,0,1,0,0,1,0,0,10467482,5372465.95,1.443365332738855
1685539800,10,10.3,8.76,9.21,14.870656021528289,17.1036973674493,17.913393937392033,16.418625949119424,14.402268900523811,12.557187410527643,11.759164919578865,11.465379698165773,12.477171897844903,10.701111111111109,30.29615384615385,21.867142857142845,15.57250294117647,12.249104000000003,9.751947222222215,8.830564044943806,8.400677000000004,8.638348500000001,0,0,0,0,0,0,0,0,0,0,0,0,1794586,5418415.45,0.24543258445905633
1685626200,8.76,9.27,7.84,8.48,13.592524817222632,15.87174060067083,17.055812670356396,15.964990180598313,14.170023061287583,12.445483645855653,11.686294588032668,11.406263268499124,12.437399043139978,9.701111111111109,22.624615384615385,21.986666666666654,15.662061764705882,12.325104000000001,9.80778055555555,8.866743820224704,8.440477000000003,8.630798500000003,1,0,0,1,0,0,1,0,0,1,0,0,1850081,5439838.45,0.36944862136084083
1685712600,8.3,8.3,7.04,7.17,12.308019853778106,14.628634800574996,16.157102427596723,15.462419313135552,13.895512353001795,12.30094984733906,11.585932486076386,11.322376867142706,12.384987112362465,9.276666666666664,19.213076923076922,22.030952380952368,15.711179411764707,12.371704000000001,9.852919444444439,8.893260674157288,8.467802000000004,8.615748500000002,0,0,0,0,0,0,0,0,0,0,0,0,1456075,5497705.1,0.3142797773538673